customer_id,tier,lifetime_value,feedback_count,negative_count,avg_churn_risk_score,max_priority_score
CUST-004708,Bronze,189.3,12,7,0.36166666666666664,57.9
CUST-007245,Bronze,264.05,12,7,0.36166666666666664,75.2
CUST-000554,Bronze,127.9,12,7,0.36166666666666664,56.4
CUST-004382,Bronze,118.11,12,7,0.36166666666666664,53.8
CUST-006292,Bronze,244.93,12,7,0.36166666666666664,60.3
CUST-005289,Bronze,158.27,12,7,0.36166666666666664,57.4
CUST-003405,Bronze,108.19,12,7,0.36166666666666664,56.0
CUST-005731,Bronze,189.8,12,7,0.36166666666666664,56.9
CUST-001642,Bronze,339.19,12,7,0.36166666666666664,61.1
CUST-005952,Bronze,108.73,12,7,0.36166666666666664,55.1
CUST-001689,Bronze,114.42,12,7,0.36166666666666664,56.7
CUST-006159,Bronze,97.68,12,7,0.36166666666666664,53.9
CUST-005464,Bronze,179.92,12,7,0.36166666666666664,57.6
CUST-007746,Bronze,65.85,12,7,0.36166666666666664,54.7
CUST-002593,Bronze,129.13,12,7,0.36166666666666664,56.4
CUST-000359,Bronze,245.95,19,11,0.3610526315789474,62.4
CUST-007137,Bronze,239.57,19,11,0.3610526315789474,58.1
CUST-002586,Bronze,320.26,19,11,0.3610526315789474,61.8
CUST-001192,Bronze,62.1,19,11,0.3610526315789474,56.2
CUST-002252,Bronze,139.73,19,11,0.3610526315789474,59.2
CUST-000422,Bronze,153.24,19,11,0.3610526315789474,78.8
CUST-004082,Bronze,136.74,19,11,0.3610526315789474,55.1
CUST-006700,Bronze,99.55,19,11,0.3610526315789474,57.3
CUST-002818,Bronze,214.24,19,11,0.3610526315789474,59.3
CUST-005336,Bronze,218.84,19,11,0.3610526315789474,59.7
CUST-003339,Bronze,143.99,19,11,0.3610526315789474,58.4
CUST-006210,Bronze,125.45,19,11,0.3610526315789474,58.5
CUST-005177,Bronze,203.06,19,11,0.3610526315789474,76.5
CUST-002786,Bronze,141.38,19,11,0.3610526315789474,59.0
CUST-006251,Bronze,280.78,19,11,0.3610526315789474,63.1
CUST-005156,Bronze,194.23,19,11,0.3610526315789474,59.2
CUST-006110,Bronze,100.19,19,11,0.3610526315789474,57.0
CUST-005676,Bronze,130.46,19,11,0.3610526315789474,56.5
CUST-000538,Bronze,154.4,19,11,0.3610526315789474,57.9
CUST-001584,Bronze,153.29,26,15,0.3607692307692308,58.6
CUST-000529,Bronze,212.29,21,12,0.36000000000000004,79.6
CUST-007742,Bronze,115.67,21,12,0.36000000000000004,77.0
CUST-004377,Bronze,81.69,21,12,0.36000000000000004,75.4
CUST-006344,Bronze,203.87,21,12,0.36000000000000004,61.1
CUST-007583,Bronze,102.96,21,12,0.36000000000000004,57.5
CUST-004595,Bronze,80.83,21,12,0.36000000000000004,56.3
CUST-005794,Bronze,86.24,21,12,0.36000000000000004,56.8
CUST-004547,Bronze,121.43,21,12,0.36000000000000004,56.1
CUST-004388,Bronze,125.72,21,12,0.36000000000000004,57.5
CUST-004310,Bronze,200.26,14,8,0.36,61.2
CUST-001333,Bronze,101.64,14,8,0.36,54.8
CUST-007727,Bronze,186.02,14,8,0.36,59.9
CUST-003453,Bronze,146.12,14,8,0.36,55.4
CUST-002609,Bronze,81.07,7,4,0.36,53.9
CUST-005060,Bronze,139.27,14,8,0.36,57.7
CUST-004348,Bronze,69.16,14,8,0.36,55.7
CUST-005461,Bronze,253.11,7,4,0.36,57.4
CUST-006086,Bronze,129.32,14,8,0.36,56.4
CUST-005942,Bronze,207.86,14,8,0.36,60.5
CUST-005934,Bronze,134.23,14,8,0.36,54.9
CUST-004130,Bronze,193.19,14,8,0.36,57.0
CUST-004611,Bronze,194.02,14,8,0.36,59.0
CUST-001223,Bronze,194.55,14,8,0.36,59.2
CUST-001190,Bronze,127.6,14,8,0.36,57.4
CUST-003268,Bronze,161.86,14,8,0.36,78.0
CUST-003492,Bronze,171.65,14,8,0.36,57.9
CUST-003316,Bronze,161.57,14,8,0.36,58.1
CUST-000760,Bronze,136.15,7,4,0.36,50.7
CUST-007830,Bronze,174.51,14,8,0.36,59.4
CUST-006660,Bronze,329.47,14,8,0.36,61.4
CUST-004945,Bronze,186.23,14,8,0.36,57.8
CUST-006812,Bronze,155.55,14,8,0.36,57.7
CUST-006467,Bronze,111.65,14,8,0.36,54.6
CUST-006799,Bronze,92.53,14,8,0.36,55.9
CUST-006457,Bronze,163.5,14,8,0.36,58.1
CUST-005411,Bronze,48.45,7,4,0.36,52.7
CUST-000583,Bronze,149.63,14,8,0.36,58.5
CUST-003248,Bronze,218.93,14,8,0.36,57.4
CUST-006281,Bronze,92.79,14,8,0.36,56.9
CUST-003938,Bronze,167.24,7,4,0.36,52.1
CUST-003259,Bronze,174.12,14,8,0.36,53.9
CUST-004569,Bronze,88.05,14,8,0.36,55.5
CUST-004571,Bronze,130.09,7,4,0.36,55.4
CUST-003252,Bronze,139.15,14,8,0.36,56.6
CUST-006866,Bronze,227.05,14,8,0.36,59.0
CUST-004584,Bronze,49.69,14,8,0.36,56.1
CUST-007328,Bronze,126.9,14,8,0.36,54.3
CUST-007679,Bronze,324.86,14,8,0.36,61.2
CUST-007176,Bronze,178.49,7,4,0.36,52.5
CUST-005887,Bronze,106.75,14,8,0.36,56.0
CUST-007188,Bronze,277.96,14,8,0.36,59.9
CUST-003017,Bronze,85.76,14,8,0.36,53.4
CUST-003403,Bronze,394.82,14,8,0.36,62.3
CUST-006928,Bronze,126.18,14,8,0.36,55.2
CUST-000100,Bronze,123.81,14,8,0.36,56.1
CUST-001737,Bronze,126.44,14,8,0.36,58.3
CUST-002322,Bronze,139.27,14,8,0.36,56.8
CUST-000282,Bronze,210.63,14,8,0.36,61.2
CUST-007271,Bronze,128.62,14,8,0.36,56.6
CUST-004976,Bronze,163.21,14,8,0.36,59.6
CUST-004780,Bronze,144.55,14,8,0.36,54.9
CUST-003499,Bronze,235.01,14,8,0.36,60.1
CUST-003799,Bronze,84.12,7,4,0.36,52.2
CUST-003146,Bronze,218.34,14,8,0.36,79.8
CUST-004165,Bronze,72.79,14,8,0.36,55.0
CUST-005534,Bronze,117.02,14,8,0.36,56.6
CUST-002389,Bronze,467.79,14,8,0.36,61.4
CUST-002023,Bronze,180.94,14,8,0.36,60.3
CUST-004674,Bronze,200.66,23,13,0.3591304347826087,60.6
CUST-001084,Bronze,158.02,23,13,0.3591304347826087,59.4
CUST-001649,Bronze,145.79,23,13,0.3591304347826087,78.4
CUST-006234,Bronze,112.75,23,13,0.3591304347826087,57.1
CUST-004521,Bronze,56.07,23,13,0.3591304347826087,53.1
CUST-003160,Bronze,159.54,16,9,0.35875,58.8
CUST-003727,Bronze,174.97,16,9,0.35875,55.8
CUST-007738,Bronze,308.98,16,9,0.35875,60.8
CUST-002361,Bronze,114.56,16,9,0.35875,57.5
CUST-006631,Bronze,108.0,16,9,0.35875,57.6
CUST-001411,Bronze,138.86,16,9,0.35875,59.1
CUST-005215,Bronze,149.71,16,9,0.35875,58.4
CUST-005763,Bronze,159.85,16,9,0.35875,59.0
CUST-003216,Bronze,60.32,16,9,0.35875,55.7
CUST-004593,Bronze,178.0,16,9,0.35875,58.0
CUST-002693,Bronze,256.43,16,9,0.35875,61.5
CUST-007545,Bronze,105.58,16,9,0.35875,55.5
CUST-002606,Bronze,328.52,16,9,0.35875,61.3
CUST-000745,Bronze,228.72,16,9,0.35875,79.0
CUST-003279,Bronze,146.43,16,9,0.35875,77.3
CUST-000050,Bronze,237.86,16,9,0.35875,56.1
CUST-001065,Bronze,191.14,16,9,0.35875,59.6
CUST-001977,Bronze,95.35,16,9,0.35875,53.0
CUST-002442,Bronze,115.94,16,9,0.35875,54.7
CUST-002447,Bronze,200.51,16,9,0.35875,57.5
CUST-006129,Bronze,47.56,16,9,0.35875,54.1
CUST-001508,Bronze,198.18,16,9,0.35875,60.8
CUST-007154,Bronze,281.5,16,9,0.35875,60.9
CUST-004453,Bronze,104.63,16,9,0.35875,55.0
CUST-001534,Bronze,173.3,16,9,0.35875,58.6
CUST-001444,Bronze,211.15,16,9,0.35875,61.8
CUST-006880,Bronze,108.32,16,9,0.35875,76.6
CUST-007857,Bronze,172.39,16,9,0.35875,59.3
CUST-001505,Bronze,306.44,16,9,0.35875,62.3
CUST-002623,Bronze,96.34,16,9,0.35875,54.6
CUST-001954,Bronze,159.68,16,9,0.35875,58.8
CUST-003179,Bronze,147.37,16,9,0.35875,58.3
CUST-004011,Bronze,204.0,16,9,0.35875,61.6
CUST-002773,Bronze,98.18,16,9,0.35875,56.2
CUST-000887,Bronze,329.34,16,9,0.35875,58.8
CUST-001992,Bronze,175.91,9,5,0.3577777777777778,57.5
CUST-003853,Bronze,223.11,18,10,0.3577777777777778,61.0
CUST-000388,Bronze,187.72,18,10,0.3577777777777778,59.6
CUST-000427,Bronze,154.76,18,10,0.3577777777777778,57.9
CUST-004699,Bronze,110.02,9,5,0.3577777777777778,53.1
CUST-002757,Bronze,119.37,18,10,0.3577777777777778,57.2
CUST-005542,Bronze,157.38,18,10,0.3577777777777778,57.4
CUST-005473,Bronze,195.47,9,5,0.3577777777777778,55.2
CUST-003147,Bronze,118.56,9,5,0.3577777777777778,54.0
CUST-005263,Bronze,145.1,18,10,0.3577777777777778,57.2
CUST-007364,Bronze,150.25,18,10,0.3577777777777778,57.1
CUST-003189,Bronze,85.71,18,10,0.3577777777777778,55.8
CUST-006522,Bronze,120.59,18,10,0.3577777777777778,56.2
CUST-004480,Bronze,213.1,9,5,0.3577777777777778,54.4
CUST-007422,Bronze,187.29,18,10,0.3577777777777778,60.5
CUST-007052,Bronze,286.52,9,5,0.3577777777777778,60.0
CUST-001509,Bronze,88.91,9,5,0.3577777777777778,52.5
CUST-005752,Bronze,453.59,18,10,0.3577777777777778,64.1
CUST-005259,Bronze,110.78,18,10,0.3577777777777778,56.6
CUST-002241,Bronze,76.91,9,5,0.3577777777777778,53.3
CUST-000728,Bronze,180.58,9,5,0.3577777777777778,58.4
CUST-000752,Bronze,129.57,18,10,0.3577777777777778,58.6
CUST-002101,Bronze,49.9,18,10,0.3577777777777778,53.9
CUST-000181,Bronze,131.67,9,5,0.3577777777777778,54.2
CUST-000736,Bronze,294.11,18,10,0.3577777777777778,61.4
CUST-007578,Bronze,314.23,9,5,0.3577777777777778,61.0
CUST-006906,Bronze,137.1,18,10,0.3577777777777778,59.1
CUST-007175,Bronze,243.85,9,5,0.3577777777777778,77.5
CUST-004511,Bronze,328.29,9,5,0.3577777777777778,59.8
CUST-006191,Bronze,86.04,9,5,0.3577777777777778,54.5
CUST-001506,Bronze,110.65,9,5,0.3577777777777778,53.5
CUST-006374,Bronze,219.11,18,10,0.3577777777777778,62.1
CUST-007665,Bronze,62.05,18,10,0.3577777777777778,56.0
CUST-004373,Bronze,156.19,18,10,0.3577777777777778,58.9
CUST-000284,Bronze,112.58,18,10,0.3577777777777778,57.0
CUST-002979,Bronze,209.26,9,5,0.3577777777777778,55.7
CUST-004078,Bronze,181.23,9,5,0.3577777777777778,57.7
CUST-000817,Bronze,105.66,9,5,0.3577777777777778,51.2
CUST-002674,Bronze,111.82,9,5,0.3577777777777778,53.5
CUST-004081,Bronze,66.79,18,10,0.3577777777777778,55.3
CUST-002148,Bronze,167.59,9,5,0.3577777777777778,57.2
CUST-007084,Bronze,119.13,9,5,0.3577777777777778,50.9
CUST-004925,Bronze,153.83,20,11,0.357,59.9
CUST-001583,Bronze,190.91,20,11,0.357,60.2
CUST-007120,Bronze,151.4,20,11,0.357,56.5
CUST-002763,Bronze,256.9,20,11,0.357,61.9
CUST-005341,Bronze,104.77,20,11,0.357,55.9
CUST-001198,Bronze,231.51,20,11,0.357,61.7
CUST-007416,Bronze,131.85,20,11,0.357,58.3
CUST-001833,Bronze,141.11,20,11,0.357,58.3
CUST-007207,Bronze,145.71,20,11,0.357,58.4
CUST-002171,Bronze,238.68,20,11,0.357,61.5
CUST-007281,Bronze,183.79,20,11,0.357,59.0
CUST-005376,Bronze,96.01,20,11,0.357,56.1
CUST-007193,Bronze,257.75,20,11,0.357,61.9
CUST-001129,Bronze,115.5,20,11,0.357,58.0
CUST-003660,Bronze,183.1,20,11,0.357,60.9
CUST-003049,Bronze,145.28,20,11,0.357,78.5
CUST-002855,Bronze,264.77,20,11,0.357,61.8
CUST-007526,Bronze,118.55,20,11,0.357,56.1
CUST-003924,Bronze,126.14,20,11,0.357,57.3
CUST-003247,Bronze,323.88,20,11,0.357,63.2
CUST-004824,Bronze,179.17,20,11,0.357,58.8
CUST-007923,Bronze,171.31,20,11,0.357,59.3
CUST-002732,Bronze,136.4,11,6,0.3563636363636364,56.7
CUST-003513,Bronze,90.19,11,6,0.3563636363636364,53.6
CUST-006620,Bronze,339.6,11,6,0.3563636363636364,60.8
CUST-007216,Bronze,128.53,22,12,0.3563636363636364,58.7
CUST-007971,Bronze,316.7,22,12,0.3563636363636364,62.8
CUST-003154,Bronze,155.67,11,6,0.3563636363636364,57.7
CUST-003720,Bronze,99.44,11,6,0.3563636363636364,52.6
CUST-001378,Bronze,179.93,11,6,0.3563636363636364,56.2
CUST-006924,Bronze,203.16,11,6,0.3563636363636364,70.7
CUST-002158,Bronze,154.92,11,6,0.3563636363636364,56.7
CUST-006360,Bronze,230.88,22,12,0.3563636363636364,60.4
CUST-002376,Bronze,337.92,11,6,0.3563636363636364,62.8
CUST-004100,Bronze,108.71,11,6,0.3563636363636364,53.3
CUST-006190,Bronze,140.28,11,6,0.3563636363636364,54.6
CUST-006369,Bronze,144.44,11,6,0.3563636363636364,57.8
CUST-007348,Bronze,130.7,11,6,0.3563636363636364,51.3
CUST-007735,Bronze,145.4,11,6,0.3563636363636364,56.2
CUST-006340,Bronze,163.89,11,6,0.3563636363636364,57.2
CUST-001095,Bronze,144.35,11,6,0.3563636363636364,56.2
CUST-001736,Bronze,257.95,11,6,0.3563636363636364,59.3
CUST-006010,Bronze,196.41,11,6,0.3563636363636364,60.3
CUST-002106,Bronze,242.88,22,12,0.3563636363636364,58.6
CUST-002109,Bronze,144.93,11,6,0.3563636363636364,56.8
CUST-005993,Bronze,190.05,11,6,0.3563636363636364,56.6
CUST-000678,Bronze,103.3,11,6,0.3563636363636364,53.0
CUST-005016,Bronze,167.61,11,6,0.3563636363636364,56.0
CUST-004672,Bronze,101.99,11,6,0.3563636363636364,51.1
CUST-000954,Bronze,200.53,11,6,0.3563636363636364,54.8
CUST-005472,Bronze,133.78,11,6,0.3563636363636364,54.3
CUST-003190,Bronze,160.42,11,6,0.3563636363636364,56.7
CUST-007077,Bronze,219.9,11,6,0.3563636363636364,59.4
CUST-004015,Bronze,220.59,11,6,0.3563636363636364,56.6
CUST-004607,Bronze,97.86,11,6,0.3563636363636364,54.1
CUST-003320,Bronze,94.73,11,6,0.3563636363636364,56.2
CUST-006111,Bronze,98.0,11,6,0.3563636363636364,50.0
CUST-003275,Bronze,203.75,11,6,0.3563636363636364,55.3
CUST-006105,Bronze,99.81,22,12,0.3563636363636364,55.0
CUST-006770,Bronze,166.65,11,6,0.3563636363636364,57.7
CUST-001038,Bronze,273.3,22,12,0.3563636363636364,62.1
CUST-003122,Bronze,171.54,11,6,0.3563636363636364,57.9
CUST-000070,Bronze,93.08,11,6,0.3563636363636364,51.8
CUST-006842,Bronze,249.36,24,13,0.3558333333333334,62.1
CUST-002502,Bronze,205.51,13,7,0.3553846153846154,59.4
CUST-002578,Bronze,223.21,13,7,0.3553846153846154,71.2
CUST-007673,Bronze,134.78,13,7,0.3553846153846154,56.4
CUST-000462,Bronze,212.81,13,7,0.3553846153846154,80.6
CUST-003445,Bronze,233.84,13,7,0.3553846153846154,59.8
CUST-002965,Bronze,242.45,13,7,0.3553846153846154,61.8
CUST-005273,Bronze,163.14,13,7,0.3553846153846154,60.0
CUST-001980,Bronze,175.74,13,7,0.3553846153846154,57.2
CUST-004045,Bronze,113.52,13,7,0.3553846153846154,53.4
CUST-003355,Bronze,102.95,13,7,0.3553846153846154,55.1
CUST-005606,Bronze,176.54,13,7,0.3553846153846154,58.1
CUST-000266,Bronze,137.95,13,7,0.3553846153846154,56.8
CUST-005639,Bronze,167.56,13,7,0.3553846153846154,59.1
CUST-001379,Bronze,67.83,13,7,0.3553846153846154,56.1
CUST-000869,Bronze,255.83,13,7,0.3553846153846154,59.0
CUST-000922,Bronze,112.7,13,7,0.3553846153846154,53.6
CUST-002166,Bronze,116.7,13,7,0.3553846153846154,55.5
CUST-003993,Bronze,213.29,13,7,0.3553846153846154,55.8
CUST-007171,Bronze,258.89,13,7,0.3553846153846154,60.3
CUST-001700,Bronze,126.43,13,7,0.3553846153846154,56.3
CUST-007200,Bronze,232.3,13,7,0.3553846153846154,59.1
CUST-000608,Bronze,235.95,13,7,0.3553846153846154,81.1
CUST-001452,Bronze,108.62,13,7,0.3553846153846154,55.2
CUST-003041,Bronze,301.19,13,7,0.3553846153846154,61.3
CUST-000253,Bronze,149.43,13,7,0.3553846153846154,59.0
CUST-005104,Bronze,234.23,13,7,0.3553846153846154,77.8
CUST-006822,Bronze,284.65,13,7,0.3553846153846154,58.0
CUST-001334,Bronze,110.03,13,7,0.3553846153846154,55.4
CUST-003227,Bronze,178.16,13,7,0.3553846153846154,69.9
CUST-004598,Bronze,297.33,13,7,0.3553846153846154,61.2
CUST-007040,Bronze,173.38,13,7,0.3553846153846154,58.3
CUST-007272,Bronze,101.89,13,7,0.3553846153846154,72.3
CUST-004577,Bronze,93.0,13,7,0.3553846153846154,56.1
CUST-002928,Bronze,223.53,13,7,0.3553846153846154,61.5
CUST-003886,Bronze,160.2,13,7,0.3553846153846154,55.8
CUST-000787,Bronze,114.43,13,7,0.3553846153846154,55.3
CUST-002110,Bronze,110.55,13,7,0.3553846153846154,57.2
CUST-003436,Bronze,208.19,13,7,0.3553846153846154,58.2
CUST-006740,Bronze,365.89,13,7,0.3553846153846154,59.9
CUST-007811,Bronze,164.62,13,7,0.3553846153846154,57.7
CUST-003093,Bronze,95.74,13,7,0.3553846153846154,54.5
CUST-005025,Bronze,191.98,13,7,0.3553846153846154,75.6
CUST-004726,Bronze,256.49,13,7,0.3553846153846154,58.7
CUST-004820,Bronze,200.05,13,7,0.3553846153846154,58.9
CUST-004877,Bronze,113.62,13,7,0.3553846153846154,51.6
CUST-006604,Bronze,384.13,13,7,0.3553846153846154,62.8
CUST-003473,Bronze,106.71,13,7,0.3553846153846154,53.7
CUST-004677,Bronze,126.83,13,7,0.3553846153846154,52.9
CUST-001114,Bronze,144.11,13,7,0.3553846153846154,55.1
CUST-007882,Bronze,88.94,13,7,0.3553846153846154,54.6
CUST-003968,Bronze,151.32,13,7,0.3553846153846154,58.5
CUST-002879,Bronze,289.13,13,7,0.3553846153846154,60.3
CUST-001346,Bronze,129.96,13,7,0.3553846153846154,55.2
CUST-000886,Bronze,135.68,13,7,0.3553846153846154,54.7
CUST-002198,Bronze,103.74,13,7,0.3553846153846154,75.2
CUST-005769,Bronze,107.5,13,7,0.3553846153846154,55.0
CUST-001850,Bronze,206.57,13,7,0.3553846153846154,59.4
CUST-007517,Bronze,81.89,15,8,0.3546666666666667,55.5
CUST-000066,Bronze,163.81,15,8,0.3546666666666667,57.7
CUST-002654,Bronze,87.46,15,8,0.3546666666666667,55.2
CUST-005075,Bronze,127.2,15,8,0.3546666666666667,56.5
CUST-007417,Bronze,204.75,15,8,0.3546666666666667,70.7
CUST-000084,Bronze,90.94,15,8,0.3546666666666667,55.7
CUST-000117,Bronze,157.01,15,8,0.3546666666666667,59.7
CUST-004632,Bronze,81.22,15,8,0.3546666666666667,54.3
CUST-007374,Bronze,68.37,15,8,0.3546666666666667,55.2
CUST-001809,Bronze,186.17,15,8,0.3546666666666667,59.8
CUST-006612,Bronze,189.97,15,8,0.3546666666666667,57.9
CUST-000813,Bronze,134.44,15,8,0.3546666666666667,57.9
CUST-004158,Bronze,119.47,15,8,0.3546666666666667,57.1
CUST-004990,Bronze,110.65,15,8,0.3546666666666667,56.7
CUST-000119,Bronze,296.79,15,8,0.3546666666666667,61.9
CUST-002470,Bronze,60.83,15,8,0.3546666666666667,56.0
CUST-001571,Bronze,93.32,15,8,0.3546666666666667,55.9
CUST-001037,Bronze,178.05,15,8,0.3546666666666667,57.8
CUST-007468,Bronze,128.64,15,8,0.3546666666666667,55.5
CUST-005811,Bronze,162.71,15,8,0.3546666666666667,58.1
CUST-004707,Bronze,243.5,15,8,0.3546666666666667,60.4
CUST-007246,Bronze,120.69,15,8,0.3546666666666667,55.7
CUST-004536,Bronze,192.54,15,8,0.3546666666666667,59.0
CUST-003597,Bronze,177.54,15,8,0.3546666666666667,58.1
CUST-007453,Bronze,158.91,15,8,0.3546666666666667,59.4
CUST-004851,Bronze,130.44,15,8,0.3546666666666667,57.7
CUST-005678,Bronze,116.14,15,8,0.3546666666666667,55.4
CUST-000356,Bronze,150.84,15,8,0.3546666666666667,59.4
CUST-000588,Bronze,133.28,15,8,0.3546666666666667,56.8
CUST-005293,Bronze,128.86,15,8,0.3546666666666667,56.6
CUST-005324,Bronze,183.3,15,8,0.3546666666666667,58.8
CUST-006846,Bronze,63.62,15,8,0.3546666666666667,53.7
CUST-004404,Bronze,148.09,15,8,0.3546666666666667,57.5
CUST-003399,Bronze,177.24,15,8,0.3546666666666667,58.3
CUST-004086,Bronze,130.03,15,8,0.3546666666666667,76.5
CUST-000568,Bronze,89.77,15,8,0.3546666666666667,75.8
CUST-001283,Bronze,105.18,15,8,0.3546666666666667,57.4
CUST-002425,Bronze,135.94,15,8,0.3546666666666667,55.4
CUST-007314,Bronze,143.82,15,8,0.3546666666666667,53.7
CUST-007146,Bronze,297.19,15,8,0.3546666666666667,61.3
CUST-007062,Bronze,104.88,15,8,0.3546666666666667,57.2
CUST-004291,Bronze,132.11,15,8,0.3546666666666667,54.3
CUST-000880,Bronze,69.16,15,8,0.3546666666666667,50.6
CUST-007029,Bronze,148.51,17,9,0.35411764705882354,57.6
CUST-002515,Bronze,91.65,17,9,0.35411764705882354,54.2
CUST-007863,Bronze,199.5,17,9,0.35411764705882354,59.3
CUST-005451,Bronze,214.13,17,9,0.35411764705882354,61.8
CUST-005280,Bronze,150.76,17,9,0.35411764705882354,58.3
CUST-001740,Bronze,68.03,17,9,0.35411764705882354,52.3
CUST-005484,Bronze,144.64,17,9,0.35411764705882354,59.4
CUST-004856,Bronze,197.62,17,9,0.35411764705882354,58.1
CUST-004044,Bronze,90.25,17,9,0.35411764705882354,75.3
CUST-003491,Bronze,161.57,17,9,0.35411764705882354,57.7
CUST-005021,Bronze,120.08,17,9,0.35411764705882354,57.3
CUST-005593,Bronze,84.87,17,9,0.35411764705882354,56.1
CUST-002737,Bronze,73.81,17,9,0.35411764705882354,54.4
CUST-007388,Bronze,115.85,17,9,0.35411764705882354,57.0
CUST-004036,Bronze,156.52,17,9,0.35411764705882354,56.5
CUST-001360,Bronze,150.93,17,9,0.35411764705882354,57.0
CUST-002600,Bronze,65.68,17,9,0.35411764705882354,54.7
CUST-003369,Bronze,196.21,17,9,0.35411764705882354,61.3
CUST-006014,Bronze,224.72,17,9,0.35411764705882354,81.1
CUST-000765,Bronze,128.15,17,9,0.35411764705882354,56.2
CUST-004585,Bronze,162.43,17,9,0.35411764705882354,57.9
CUST-007139,Bronze,242.25,17,9,0.35411764705882354,62.3
CUST-007320,Bronze,105.87,17,9,0.35411764705882354,56.2
CUST-005222,Bronze,103.34,17,9,0.35411764705882354,54.8
CUST-005704,Bronze,126.06,17,9,0.35411764705882354,53.4
CUST-006785,Bronze,152.8,17,9,0.35411764705882354,58.6
CUST-005176,Bronze,172.17,17,9,0.35411764705882354,56.5
CUST-004370,Bronze,272.97,17,9,0.35411764705882354,62.1
CUST-006850,Bronze,232.19,17,9,0.35411764705882354,59.8
CUST-001821,Bronze,138.42,17,9,0.35411764705882354,53.1
CUST-001706,Bronze,83.81,17,9,0.35411764705882354,55.7
CUST-000606,Bronze,233.89,17,9,0.35411764705882354,62.3
CUST-002204,Bronze,173.5,17,9,0.35411764705882354,58.2
CUST-001791,Bronze,237.8,17,9,0.35411764705882354,61.4
CUST-004212,Bronze,250.09,17,9,0.35411764705882354,62.6
CUST-004991,Bronze,162.08,17,9,0.35411764705882354,55.9
CUST-004678,Bronze,95.62,17,9,0.35411764705882354,54.8
CUST-001595,Bronze,307.72,17,9,0.35411764705882354,82.0
CUST-003569,Bronze,102.24,17,9,0.35411764705882354,54.8
CUST-001226,Bronze,311.62,17,9,0.35411764705882354,63.4
CUST-003076,Bronze,92.87,17,9,0.35411764705882354,54.6
CUST-003468,Bronze,196.4,17,9,0.35411764705882354,60.2
CUST-003264,Bronze,432.76,17,9,0.35411764705882354,63.1
CUST-000562,Bronze,140.53,17,9,0.35411764705882354,56.7
CUST-000905,Bronze,197.67,17,9,0.35411764705882354,59.2
CUST-005566,Bronze,247.04,19,10,0.35368421052631577,60.6
CUST-000031,Bronze,219.51,19,10,0.35368421052631577,80.9
CUST-006104,Bronze,127.54,19,10,0.35368421052631577,55.6
CUST-004609,Bronze,84.53,19,10,0.35368421052631577,56.7
CUST-002531,Bronze,127.48,19,10,0.35368421052631577,54.3
CUST-004490,Bronze,107.06,19,10,0.35368421052631577,55.5
CUST-006993,Bronze,134.52,19,10,0.35368421052631577,57.0
CUST-007708,Bronze,133.52,19,10,0.35368421052631577,58.4
CUST-002611,Bronze,136.13,19,10,0.35368421052631577,58.5
CUST-000965,Bronze,120.33,19,10,0.35368421052631577,56.1
CUST-004494,Bronze,153.17,19,10,0.35368421052631577,58.5
CUST-006000,Bronze,266.92,19,10,0.35368421052631577,62.6
CUST-006429,Bronze,129.62,19,10,0.35368421052631577,57.6
CUST-005244,Bronze,145.62,19,10,0.35368421052631577,58.2
CUST-005241,Bronze,145.24,19,10,0.35368421052631577,55.1
CUST-001944,Bronze,169.27,19,10,0.35368421052631577,60.2
CUST-006030,Bronze,265.66,19,10,0.35368421052631577,61.0
CUST-007575,Bronze,153.9,19,10,0.35368421052631577,59.3
CUST-007560,Bronze,127.94,19,10,0.35368421052631577,56.3
CUST-005506,Bronze,55.68,19,10,0.35368421052631577,55.0
CUST-003635,Bronze,105.71,19,10,0.35368421052631577,57.5
CUST-006713,Bronze,212.69,21,11,0.35333333333333333,61.9
CUST-002639,Bronze,211.77,21,11,0.35333333333333333,61.5
CUST-007588,Bronze,135.21,21,11,0.35333333333333333,59.0
CUST-003443,Bronze,151.91,21,11,0.35333333333333333,57.8
CUST-003705,Bronze,187.29,21,11,0.35333333333333333,80.1
CUST-001988,Bronze,124.47,21,11,0.35333333333333333,77.4
CUST-001429,Bronze,159.68,21,11,0.35333333333333333,57.9
CUST-007541,Bronze,113.69,21,11,0.35333333333333333,55.7
CUST-007163,Bronze,120.09,21,11,0.35333333333333333,57.9
CUST-005309,Bronze,115.8,21,11,0.35333333333333333,57.8
CUST-002808,Bronze,150.62,21,11,0.35333333333333333,57.4
CUST-004601,Bronze,220.86,21,11,0.35333333333333333,59.2
CUST-004671,Bronze,68.16,21,11,0.35333333333333333,54.1
CUST-001677,Bronze,113.99,23,12,0.3530434782608696,58.0
CUST-002962,Bronze,74.55,23,12,0.3530434782608696,56.2
CUST-002613,Bronze,71.23,23,12,0.3530434782608696,56.5
CUST-003749,Bronze,177.83,23,12,0.3530434782608696,73.0
CUST-002149,Bronze,44.53,23,12,0.3530434782608696,55.6
CUST-001097,Bronze,119.84,23,12,0.3530434782608696,57.6
