customer_id,signup_date,region,tier,lifetime_value,base_churn_prob
CUST-000441,2024-11-18,Latin America,Silver,584.2,0.18
CUST-000442,2024-05-07,North America,Silver,591.24,0.18
CUST-000443,2024-01-18,North America,Bronze,117.48,0.28
CUST-000444,2026-03-03,Asia Pacific,Platinum,5722.1,0.05
CUST-000445,2026-01-04,Asia Pacific,Silver,290.37,0.18
CUST-000446,2025-07-19,North America,Silver,271.48,0.18
CUST-000447,2025-07-23,Europe,Silver,371.76,0.18
CUST-000448,2024-11-18,North America,Bronze,101.56,0.28
CUST-000449,2026-05-21,Asia Pacific,Bronze,191.09,0.28
CUST-000450,2025-11-16,North America,Silver,1254.69,0.18
CUST-000451,2026-03-02,North America,Gold,1884.28,0.1
CUST-000452,2025-09-17,Asia Pacific,Gold,865.48,0.1
CUST-000453,2024-10-14,Europe,Bronze,100.63,0.28
CUST-000454,2026-05-03,Asia Pacific,Bronze,221.77,0.28
CUST-000455,2025-10-24,Europe,Bronze,93.42,0.28
CUST-000456,2025-09-30,North America,Bronze,101.16,0.28
CUST-000457,2024-06-03,Europe,Silver,521.59,0.18
CUST-000458,2025-05-04,North America,Silver,362.31,0.18
CUST-000459,2025-01-20,Europe,Bronze,157.33,0.28
CUST-000460,2026-02-23,North America,Silver,394.27,0.18
CUST-000461,2024-04-13,Asia Pacific,Silver,445.01,0.18
CUST-000462,2025-01-27,Latin America,Bronze,212.81,0.28
CUST-000463,2026-03-21,Middle East & Africa,Gold,1538.69,0.1
CUST-000464,2024-09-02,Europe,Bronze,216.47,0.28
CUST-000465,2024-06-24,North America,Silver,581.12,0.18
CUST-000466,2024-02-08,Europe,Gold,1593.12,0.1
CUST-000467,2025-04-21,Asia Pacific,Silver,449.61,0.18
CUST-000468,2025-11-12,North America,Gold,670.68,0.1
CUST-000469,2026-01-28,Middle East & Africa,Bronze,143.69,0.28
CUST-000470,2025-06-21,North America,Silver,510.62,0.18
CUST-000471,2026-05-16,Middle East & Africa,Silver,463.56,0.18
CUST-000472,2026-03-28,Asia Pacific,Silver,532.3,0.18
CUST-000473,2025-02-11,Asia Pacific,Gold,2736.59,0.1
CUST-000474,2025-06-08,North America,Silver,368.21,0.18
CUST-000475,2026-04-07,North America,Gold,1020.59,0.1
CUST-000476,2025-05-20,Europe,Bronze,243.25,0.28
CUST-000477,2026-04-04,North America,Bronze,157.66,0.28
CUST-000478,2024-02-05,North America,Silver,539.75,0.18
CUST-000479,2025-11-15,Europe,Silver,355.14,0.18
CUST-000480,2024-01-20,Europe,Platinum,2611.12,0.05
CUST-000481,2024-11-16,Europe,Bronze,92.56,0.28
CUST-000482,2026-02-14,Europe,Bronze,160.71,0.28
CUST-000483,2025-05-26,North America,Silver,304.24,0.18
CUST-000484,2025-02-03,Middle East & Africa,Gold,772.42,0.1
CUST-000485,2025-10-15,North America,Gold,1563.21,0.1
CUST-000486,2025-04-15,Europe,Bronze,116.37,0.28
CUST-000487,2024-05-22,Europe,Bronze,92.81,0.28
CUST-000488,2024-04-01,Asia Pacific,Bronze,89.06,0.28
CUST-000489,2024-12-19,North America,Bronze,216.01,0.28
CUST-000490,2026-04-13,Europe,Platinum,3354.03,0.05
CUST-000491,2026-03-10,Europe,Bronze,127.86,0.28
CUST-000492,2025-12-27,North America,Bronze,160.65,0.28
CUST-000493,2026-05-03,Europe,Bronze,154.65,0.28
CUST-000494,2024-02-20,Latin America,Bronze,121.38,0.28
CUST-000495,2025-10-26,Middle East & Africa,Gold,1050.06,0.1
CUST-000496,2025-11-28,North America,Bronze,200.92,0.28
CUST-000497,2025-07-28,North America,Bronze,208.63,0.28
CUST-000498,2024-07-08,North America,Platinum,2502.99,0.05
CUST-000499,2024-05-04,Europe,Bronze,250.26,0.28
CUST-000500,2024-05-29,North America,Silver,1005.13,0.18
CUST-000501,2024-11-09,North America,Bronze,133.5,0.28
CUST-000502,2025-07-23,Middle East & Africa,Silver,396.68,0.18
CUST-000503,2024-12-07,Latin America,Bronze,104.73,0.28
CUST-000504,2024-10-31,North America,Bronze,114.8,0.28
CUST-000505,2025-11-22,North America,Silver,512.16,0.18
CUST-000506,2025-11-12,Europe,Bronze,378.95,0.28
CUST-000507,2026-04-17,North America,Silver,602.2,0.18
CUST-000508,2026-02-21,Europe,Bronze,131.34,0.28
CUST-000509,2024-02-23,Europe,Silver,379.69,0.18
CUST-000510,2025-03-19,Latin America,Gold,920.15,0.1
CUST-000511,2025-09-04,Asia Pacific,Bronze,229.2,0.28
CUST-000512,2024-09-20,Europe,Bronze,136.09,0.28
CUST-000513,2024-02-22,Asia Pacific,Gold,1439.12,0.1
CUST-000514,2025-07-25,North America,Silver,409.34,0.18
CUST-000515,2025-09-11,Europe,Bronze,349.97,0.28
CUST-000516,2024-01-05,Europe,Silver,363.42,0.18
CUST-000517,2024-04-12,North America,Bronze,113.22,0.28
CUST-000518,2024-07-14,North America,Bronze,123.71,0.28
CUST-000519,2026-02-12,North America,Platinum,4146.92,0.05
CUST-000520,2026-05-26,Latin America,Gold,2130.16,0.1
CUST-000521,2024-12-15,North America,Silver,533.64,0.18
CUST-000522,2024-02-16,North America,Bronze,198.99,0.28
CUST-000523,2026-05-16,Europe,Bronze,188.23,0.28
CUST-000524,2026-04-02,Asia Pacific,Gold,616.51,0.1
CUST-000525,2026-03-30,North America,Bronze,149.03,0.28
CUST-000526,2025-10-17,Middle East & Africa,Bronze,132.13,0.28
CUST-000527,2024-09-25,Latin America,Bronze,141.76,0.28
CUST-000528,2025-01-04,Europe,Silver,323.79,0.18
CUST-000529,2025-09-27,Asia Pacific,Bronze,212.29,0.28
CUST-000530,2024-04-15,North America,Bronze,152.94,0.28
CUST-000531,2025-10-31,North America,Gold,1220.54,0.1
CUST-000532,2025-10-20,Asia Pacific,Silver,424.26,0.18
CUST-000533,2025-10-18,North America,Bronze,116.62,0.28
CUST-000534,2024-04-29,North America,Silver,220.62,0.18
CUST-000535,2026-04-10,Europe,Bronze,167.22,0.28
CUST-000536,2026-02-25,North America,Bronze,156.97,0.28
CUST-000537,2025-08-26,Latin America,Silver,557.21,0.18
CUST-000538,2024-02-27,North America,Bronze,154.4,0.28
CUST-000539,2024-12-11,Asia Pacific,Bronze,97.41,0.28
CUST-000540,2026-01-10,Europe,Silver,327.45,0.18
CUST-000541,2025-04-18,Asia Pacific,Platinum,5980.74,0.05
CUST-000542,2024-04-26,North America,Silver,511.23,0.18
CUST-000543,2026-04-09,Europe,Bronze,206.84,0.28
CUST-000544,2026-03-01,Latin America,Bronze,216.63,0.28
CUST-000545,2024-05-06,Europe,Bronze,101.2,0.28
CUST-000546,2025-01-27,Europe,Bronze,130.9,0.28
CUST-000547,2025-10-02,Europe,Bronze,196.97,0.28
CUST-000548,2024-02-27,Asia Pacific,Silver,324.74,0.18
CUST-000549,2025-09-25,Europe,Bronze,127.4,0.28
CUST-000550,2025-05-27,Latin America,Bronze,121.86,0.28
CUST-000551,2026-01-20,North America,Silver,334.96,0.18
CUST-000552,2026-03-12,Europe,Bronze,142.39,0.28
CUST-000553,2024-04-05,Asia Pacific,Platinum,2881.84,0.05
CUST-000554,2025-09-29,Asia Pacific,Bronze,127.9,0.28
CUST-000555,2024-04-27,Latin America,Gold,1336.04,0.1
CUST-000556,2025-07-13,Middle East & Africa,Gold,1788.82,0.1
CUST-000557,2025-08-23,Europe,Gold,1629.3,0.1
CUST-000558,2025-05-02,North America,Bronze,160.97,0.28
CUST-000559,2024-08-24,North America,Platinum,6743.06,0.05
CUST-000560,2024-09-28,Asia Pacific,Bronze,195.24,0.28
CUST-000561,2024-07-07,Latin America,Bronze,206.94,0.28
CUST-000562,2025-12-04,North America,Bronze,140.53,0.28
CUST-000563,2025-03-22,North America,Bronze,128.51,0.28
CUST-000564,2025-08-03,North America,Bronze,174.35,0.28
CUST-000565,2026-02-28,Asia Pacific,Bronze,215.53,0.28
CUST-000566,2026-05-10,North America,Bronze,160.84,0.28
CUST-000567,2024-09-03,Europe,Silver,349.32,0.18
CUST-000568,2024-03-16,Europe,Bronze,89.77,0.28
CUST-000569,2024-06-02,Asia Pacific,Silver,239.04,0.18
CUST-000570,2025-10-17,Asia Pacific,Platinum,3560.08,0.05
CUST-000571,2025-03-10,Europe,Bronze,207.89,0.28
CUST-000572,2024-03-26,North America,Silver,179.11,0.18
CUST-000573,2025-11-27,Europe,Platinum,2744.98,0.05
CUST-000574,2024-10-11,Asia Pacific,Bronze,110.21,0.28
CUST-000575,2024-08-07,Middle East & Africa,Bronze,174.57,0.28
CUST-000576,2024-03-09,North America,Gold,919.06,0.1
CUST-000577,2024-02-16,North America,Platinum,2139.52,0.05
CUST-000578,2024-04-03,North America,Silver,352.71,0.18
CUST-000579,2026-01-19,Europe,Bronze,110.43,0.28
CUST-000580,2025-03-28,Asia Pacific,Gold,1206.25,0.1
CUST-000581,2024-07-22,North America,Bronze,137.65,0.28
CUST-000582,2024-08-05,Europe,Bronze,179.04,0.28
CUST-000583,2025-04-18,North America,Bronze,149.63,0.28
CUST-000584,2025-03-07,North America,Bronze,225.12,0.28
CUST-000585,2024-12-06,Europe,Gold,1003.15,0.1
CUST-000586,2025-07-04,North America,Gold,1537.82,0.1
CUST-000587,2025-09-03,Europe,Silver,511.01,0.18
CUST-000588,2024-10-15,Asia Pacific,Bronze,133.28,0.28
CUST-000589,2024-09-10,Europe,Silver,592.55,0.18
CUST-000590,2026-01-03,North America,Silver,326.48,0.18
CUST-000591,2024-12-22,Middle East & Africa,Bronze,246.3,0.28
CUST-000592,2024-01-23,Europe,Platinum,2565.66,0.05
CUST-000593,2026-01-31,Asia Pacific,Gold,701.92,0.1
CUST-000594,2025-06-05,North America,Silver,255.12,0.18
CUST-000595,2026-01-27,North America,Bronze,155.57,0.28
CUST-000596,2026-04-16,North America,Silver,359.09,0.18
CUST-000597,2024-04-09,North America,Gold,1290.23,0.1
CUST-000598,2026-03-12,Europe,Bronze,96.5,0.28
CUST-000599,2024-06-28,Latin America,Gold,1458.07,0.1
CUST-000600,2024-08-10,Europe,Bronze,161.46,0.28
CUST-000601,2026-01-31,North America,Silver,374.75,0.18
CUST-000602,2025-10-20,Europe,Silver,577.78,0.18
CUST-000603,2025-03-17,North America,Silver,566.38,0.18
CUST-000604,2025-08-30,Europe,Gold,1245.02,0.1
CUST-000605,2026-02-07,Europe,Bronze,213.91,0.28
CUST-000606,2024-11-20,Asia Pacific,Bronze,233.89,0.28
CUST-000607,2025-05-30,Middle East & Africa,Silver,328.27,0.18
CUST-000608,2024-01-16,North America,Bronze,235.95,0.28
CUST-000609,2026-03-02,Europe,Silver,314.07,0.18
CUST-000610,2024-12-01,Latin America,Bronze,204.23,0.28
CUST-000611,2026-01-28,Asia Pacific,Bronze,219.1,0.28
CUST-000612,2024-09-14,Europe,Silver,419.64,0.18
CUST-000613,2025-05-11,Latin America,Silver,440.51,0.18
CUST-000614,2024-06-08,North America,Bronze,133.09,0.28
CUST-000615,2025-04-19,Latin America,Bronze,107.86,0.28
CUST-000616,2026-05-01,North America,Bronze,116.22,0.28
CUST-000617,2025-10-25,Europe,Bronze,182.96,0.28
CUST-000618,2025-11-20,Latin America,Bronze,211.22,0.28
CUST-000619,2025-11-05,North America,Bronze,149.14,0.28
CUST-000620,2025-01-14,Europe,Silver,300.43,0.18
CUST-000621,2025-06-28,North America,Silver,284.5,0.18
CUST-000622,2025-11-21,Middle East & Africa,Bronze,143.77,0.28
CUST-000623,2025-03-02,Asia Pacific,Silver,364.38,0.18
CUST-000624,2025-09-04,Asia Pacific,Gold,1928.62,0.1
CUST-000625,2024-09-24,Europe,Bronze,113.26,0.28
CUST-000626,2026-04-14,Asia Pacific,Bronze,190.49,0.28
CUST-000627,2025-07-30,Europe,Silver,351.08,0.18
CUST-000628,2025-02-20,Europe,Bronze,133.92,0.28
CUST-000629,2024-06-16,Asia Pacific,Silver,482.08,0.18
CUST-000630,2026-04-21,Europe,Gold,1477.21,0.1
CUST-000631,2024-02-12,North America,Silver,532.87,0.18
CUST-000632,2025-07-09,North America,Silver,359.71,0.18
CUST-000633,2024-10-11,North America,Silver,468.43,0.18
CUST-000634,2025-01-31,Latin America,Bronze,129.12,0.28
CUST-000635,2024-01-12,Europe,Bronze,84.62,0.28
CUST-000636,2025-08-29,Asia Pacific,Gold,1315.07,0.1
CUST-000637,2024-10-28,Europe,Platinum,5799.92,0.05
CUST-000638,2024-09-09,North America,Gold,2225.53,0.1
CUST-000639,2025-05-13,North America,Gold,1362.44,0.1
CUST-000640,2026-01-23,Asia Pacific,Bronze,165.9,0.28
CUST-000641,2024-02-04,Europe,Bronze,52.61,0.28
CUST-000642,2025-12-27,Latin America,Bronze,446.56,0.28
CUST-000643,2026-04-28,Asia Pacific,Bronze,265.87,0.28
CUST-000644,2024-03-30,Europe,Gold,1625.76,0.1
CUST-000645,2026-02-14,Europe,Platinum,3602.26,0.05
CUST-000646,2025-08-27,Latin America,Gold,491.64,0.1
CUST-000647,2025-08-24,Asia Pacific,Silver,484.04,0.18
CUST-000648,2025-02-21,North America,Bronze,151.92,0.28
CUST-000649,2024-04-24,Europe,Bronze,85.36,0.28
CUST-000650,2025-09-08,Asia Pacific,Bronze,179.45,0.28
CUST-000651,2024-07-14,Asia Pacific,Silver,737.96,0.18
CUST-000652,2026-04-05,North America,Bronze,171.89,0.28
CUST-000653,2025-05-15,Latin America,Platinum,4005.54,0.05
CUST-000654,2025-09-17,Middle East & Africa,Gold,1409.05,0.1
CUST-000655,2025-05-07,North America,Bronze,131.83,0.28
CUST-000656,2024-03-15,Latin America,Bronze,203.16,0.28
CUST-000657,2025-02-16,North America,Silver,827.8,0.18
CUST-000658,2025-01-10,North America,Bronze,152.5,0.28
CUST-000659,2025-02-23,North America,Gold,887.07,0.1
CUST-000660,2025-12-29,North America,Silver,258.54,0.18
CUST-000661,2024-10-03,Asia Pacific,Bronze,183.28,0.28
CUST-000662,2026-01-30,North America,Silver,575.32,0.18
CUST-000663,2025-11-06,North America,Bronze,173.51,0.28
CUST-000664,2025-01-28,North America,Gold,1092.07,0.1
CUST-000665,2026-05-18,North America,Bronze,167.58,0.28
CUST-000666,2025-04-01,North America,Gold,968.58,0.1
CUST-000667,2024-07-10,Asia Pacific,Silver,338.64,0.18
CUST-000668,2026-01-08,North America,Silver,302.09,0.18
CUST-000669,2025-11-19,Latin America,Bronze,101.12,0.28
CUST-000670,2024-04-08,Asia Pacific,Silver,556.36,0.18
CUST-000671,2025-07-01,North America,Silver,404.05,0.18
CUST-000672,2024-04-05,Latin America,Silver,342.64,0.18
CUST-000673,2025-10-25,North America,Gold,695.97,0.1
CUST-000674,2025-10-24,North America,Silver,588.56,0.18
CUST-000675,2024-07-08,North America,Gold,1840.84,0.1
CUST-000676,2026-01-05,North America,Bronze,99.58,0.28
CUST-000677,2024-02-06,Europe,Gold,1141.63,0.1
CUST-000678,2026-02-18,Asia Pacific,Bronze,103.3,0.28
CUST-000679,2025-01-03,North America,Gold,1133.84,0.1
CUST-000680,2025-11-25,Asia Pacific,Platinum,4463.47,0.05
CUST-000681,2025-06-08,North America,Bronze,286.57,0.28
CUST-000682,2024-10-05,Asia Pacific,Silver,376.32,0.18
CUST-000683,2024-08-04,North America,Silver,595.39,0.18
CUST-000684,2026-05-16,North America,Bronze,200.41,0.28
CUST-000685,2026-05-22,North America,Silver,423.6,0.18
CUST-000686,2026-03-08,North America,Bronze,238.57,0.28
CUST-000687,2024-09-29,Europe,Gold,1052.57,0.1
CUST-000688,2026-05-30,Asia Pacific,Gold,1428.3,0.1
CUST-000689,2024-03-02,North America,Silver,357.74,0.18
CUST-000690,2025-08-18,Asia Pacific,Silver,556.6,0.18
CUST-000691,2026-05-29,Asia Pacific,Silver,534.71,0.18
CUST-000692,2025-12-29,Latin America,Bronze,241.19,0.28
CUST-000693,2024-12-07,North America,Bronze,312.58,0.28
CUST-000694,2025-01-31,Europe,Silver,649.09,0.18
CUST-000695,2025-11-29,Latin America,Platinum,4576.92,0.05
CUST-000696,2024-01-19,Asia Pacific,Silver,384.9,0.18
CUST-000697,2024-06-25,Europe,Silver,181.81,0.18
CUST-000698,2025-09-03,North America,Gold,2017.06,0.1
CUST-000699,2025-01-30,North America,Bronze,315.17,0.28
CUST-000700,2025-03-20,Europe,Silver,510.02,0.18
CUST-000701,2024-08-20,Asia Pacific,Bronze,100.3,0.28
CUST-000702,2024-03-16,North America,Bronze,260.29,0.28
CUST-000703,2024-09-21,Europe,Silver,700.14,0.18
CUST-000704,2025-03-30,Europe,Silver,199.2,0.18
CUST-000705,2026-03-06,Europe,Silver,476.0,0.18
CUST-000706,2025-12-18,Asia Pacific,Silver,495.9,0.18
CUST-000707,2026-01-04,Asia Pacific,Silver,236.86,0.18
CUST-000708,2025-01-18,North America,Gold,779.4,0.1
CUST-000709,2025-07-17,Latin America,Gold,1856.97,0.1
CUST-000710,2026-04-30,North America,Bronze,154.24,0.28
CUST-000711,2025-05-20,North America,Platinum,2393.57,0.05
CUST-000712,2025-01-01,North America,Silver,344.29,0.18
CUST-000713,2024-05-23,North America,Gold,742.21,0.1
CUST-000714,2024-03-09,North America,Silver,463.78,0.18
CUST-000715,2024-04-08,North America,Bronze,202.67,0.28
CUST-000716,2025-01-30,Asia Pacific,Bronze,240.16,0.28
CUST-000717,2024-01-25,North America,Silver,344.49,0.18
CUST-000718,2025-04-13,Asia Pacific,Silver,390.62,0.18
CUST-000719,2025-04-28,North America,Silver,549.89,0.18
CUST-000720,2025-07-18,Latin America,Silver,658.71,0.18
CUST-000721,2024-05-30,Asia Pacific,Bronze,173.98,0.28
CUST-000722,2024-05-23,North America,Bronze,249.05,0.28
CUST-000723,2025-07-22,Asia Pacific,Silver,930.77,0.18
CUST-000724,2024-02-08,Europe,Bronze,78.15,0.28
CUST-000725,2024-04-18,Asia Pacific,Silver,826.21,0.18
CUST-000726,2025-11-23,Europe,Bronze,252.16,0.28
CUST-000727,2024-02-11,Europe,Gold,749.84,0.1
CUST-000728,2024-07-04,Asia Pacific,Bronze,180.58,0.28
CUST-000729,2025-02-01,Europe,Bronze,193.45,0.28
CUST-000730,2024-08-10,North America,Silver,291.0,0.18
CUST-000731,2025-09-25,Asia Pacific,Silver,439.14,0.18
CUST-000732,2024-05-12,Europe,Bronze,159.68,0.28
CUST-000733,2024-06-11,Europe,Gold,779.07,0.1
CUST-000734,2024-08-02,North America,Bronze,130.98,0.28
CUST-000735,2026-01-02,Europe,Bronze,262.72,0.28
CUST-000736,2024-08-22,Middle East & Africa,Bronze,294.11,0.28
CUST-000737,2026-04-22,North America,Bronze,96.47,0.28
CUST-000738,2025-10-19,Europe,Silver,154.99,0.18
CUST-000739,2026-01-20,Asia Pacific,Bronze,246.06,0.28
CUST-000740,2025-08-10,Asia Pacific,Gold,2487.52,0.1
CUST-000741,2024-01-09,Europe,Bronze,213.01,0.28
CUST-000742,2024-03-14,North America,Silver,401.19,0.18
CUST-000743,2025-05-06,Latin America,Bronze,97.24,0.28
CUST-000744,2024-09-09,Asia Pacific,Bronze,191.97,0.28
CUST-000745,2024-08-17,North America,Bronze,228.72,0.28
CUST-000746,2025-06-02,North America,Gold,921.64,0.1
CUST-000747,2024-06-22,Europe,Silver,502.34,0.18
CUST-000748,2025-10-14,North America,Gold,1008.47,0.1
CUST-000749,2024-06-16,North America,Silver,608.39,0.18
CUST-000750,2024-06-18,Latin America,Gold,526.65,0.1
CUST-000751,2025-01-27,North America,Silver,527.38,0.18
CUST-000752,2026-03-05,Asia Pacific,Bronze,129.57,0.28
CUST-000753,2025-09-25,North America,Bronze,312.14,0.28
CUST-000754,2024-07-12,Asia Pacific,Silver,509.81,0.18
CUST-000755,2025-05-31,Asia Pacific,Silver,597.25,0.18
CUST-000756,2024-01-29,North America,Bronze,102.86,0.28
CUST-000757,2024-06-13,Europe,Silver,411.86,0.18
CUST-000758,2025-02-25,North America,Silver,526.92,0.18
CUST-000759,2024-12-04,Latin America,Silver,389.74,0.18
CUST-000760,2025-10-09,Latin America,Bronze,136.15,0.28
CUST-000761,2025-05-10,Europe,Silver,499.91,0.18
CUST-000762,2024-12-30,Europe,Bronze,75.59,0.28
CUST-000763,2026-04-12,North America,Bronze,121.62,0.28
CUST-000764,2024-12-07,Asia Pacific,Silver,616.94,0.18
CUST-000765,2025-05-14,Europe,Bronze,128.15,0.28
CUST-000766,2025-10-18,North America,Bronze,381.94,0.28
CUST-000767,2025-05-25,Europe,Bronze,155.54,0.28
CUST-000768,2024-11-22,North America,Bronze,71.51,0.28
CUST-000769,2024-08-04,Asia Pacific,Bronze,179.14,0.28
CUST-000770,2024-10-27,North America,Bronze,98.32,0.28
CUST-000771,2024-05-11,Europe,Silver,515.56,0.18
CUST-000772,2026-03-14,North America,Silver,358.87,0.18
CUST-000773,2024-03-10,North America,Platinum,2866.22,0.05
CUST-000774,2024-09-08,Europe,Bronze,226.94,0.28
CUST-000775,2025-02-18,Middle East & Africa,Bronze,79.62,0.28
CUST-000776,2026-02-25,Asia Pacific,Silver,370.61,0.18
CUST-000777,2025-03-20,North America,Bronze,118.13,0.28
CUST-000778,2026-05-25,North America,Gold,2048.56,0.1
CUST-000779,2024-06-30,Latin America,Silver,391.38,0.18
CUST-000780,2024-06-15,Europe,Bronze,102.93,0.28
CUST-000781,2024-03-31,North America,Gold,1316.29,0.1
CUST-000782,2025-12-14,Latin America,Bronze,104.89,0.28
CUST-000783,2026-05-07,Asia Pacific,Platinum,2593.52,0.05
CUST-000784,2025-06-14,Middle East & Africa,Gold,1581.49,0.1
CUST-000785,2024-02-08,Latin America,Silver,143.0,0.18
CUST-000786,2024-05-05,Latin America,Bronze,102.01,0.28
CUST-000787,2025-03-26,North America,Bronze,114.43,0.28
CUST-000788,2024-06-21,North America,Bronze,278.3,0.28
CUST-000789,2025-10-14,Europe,Bronze,179.25,0.28
CUST-000790,2026-01-23,Europe,Silver,444.33,0.18
CUST-000791,2024-08-07,Europe,Platinum,3358.46,0.05
CUST-000792,2025-09-29,Europe,Bronze,157.59,0.28
CUST-000793,2024-02-27,Europe,Silver,496.45,0.18
CUST-000794,2025-10-21,Europe,Silver,473.17,0.18
CUST-000795,2025-04-20,North America,Gold,2614.18,0.1
CUST-000796,2025-03-31,North America,Bronze,125.83,0.28
CUST-000797,2026-04-08,Europe,Bronze,160.84,0.28
CUST-000798,2024-12-26,Asia Pacific,Gold,1218.38,0.1
CUST-000799,2024-01-01,North America,Gold,1747.23,0.1
CUST-000800,2025-01-21,Europe,Gold,909.4,0.1
CUST-000801,2024-12-13,Asia Pacific,Silver,388.59,0.18
CUST-000802,2024-07-08,Europe,Bronze,81.94,0.28
CUST-000803,2025-05-19,North America,Silver,667.84,0.18
CUST-000804,2024-07-09,Europe,Bronze,81.57,0.28
CUST-000805,2025-05-22,North America,Silver,558.4,0.18
CUST-000806,2025-01-03,Latin America,Silver,881.55,0.18
CUST-000807,2025-02-12,North America,Silver,972.18,0.18
CUST-000808,2026-04-03,Asia Pacific,Platinum,3096.82,0.05
CUST-000809,2024-04-26,North America,Silver,391.86,0.18
CUST-000810,2024-05-13,Europe,Bronze,145.62,0.28
CUST-000811,2024-02-27,Europe,Bronze,215.06,0.28
CUST-000812,2025-07-09,North America,Gold,1138.24,0.1
CUST-000813,2025-11-15,Europe,Bronze,134.44,0.28
CUST-000814,2025-11-02,North America,Bronze,230.38,0.28
CUST-000815,2024-06-21,North America,Bronze,152.64,0.28
CUST-000816,2026-04-08,Europe,Silver,423.27,0.18
CUST-000817,2026-03-25,North America,Bronze,105.66,0.28
CUST-000818,2024-05-28,Latin America,Platinum,5278.15,0.05
CUST-000819,2024-03-20,Europe,Platinum,3863.58,0.05
CUST-000820,2024-07-31,Europe,Platinum,3483.63,0.05
CUST-000821,2024-07-21,North America,Bronze,71.23,0.28
CUST-000822,2026-02-02,Europe,Platinum,5127.21,0.05
CUST-000823,2024-08-16,Asia Pacific,Platinum,2223.46,0.05
CUST-000824,2025-11-06,North America,Platinum,4193.48,0.05
CUST-000825,2024-08-14,Asia Pacific,Silver,329.58,0.18
CUST-000826,2025-10-20,North America,Silver,292.95,0.18
CUST-000827,2025-06-15,Asia Pacific,Bronze,217.43,0.28
CUST-000828,2025-03-16,North America,Gold,1249.8,0.1
CUST-000829,2025-02-05,Latin America,Bronze,152.48,0.28
CUST-000830,2024-02-16,Europe,Bronze,327.29,0.28
CUST-000831,2024-08-20,North America,Platinum,7589.59,0.05
CUST-000832,2024-10-31,North America,Bronze,135.89,0.28
CUST-000833,2025-06-09,Europe,Bronze,88.92,0.28
CUST-000834,2024-05-22,Middle East & Africa,Platinum,6161.3,0.05
CUST-000835,2025-02-18,North America,Platinum,2044.02,0.05
CUST-000836,2025-05-27,North America,Bronze,181.4,0.28
CUST-000837,2025-01-07,Europe,Gold,1078.06,0.1
